Time,KillerX,KillerY,KillerZ,VictimX,VictimY,VictimZ
1451429102,1173.427856,2188.074462,128.031250,1113.013427,2243.455078,128.031250
1451429105,1733.081542,2244.853271,384.031250,1959.968750,2230.165527,384.031250
1451429106,1753.640747,3091.127929,128.031250,1608.842407,3132.205566,128.031250
1451429107,-94.585815,2097.173583,-116.672157,-230.047058,2159.623535,-79.968750
1451429108,1539.567138,2606.435058,426.304748,1599.388305,2666.101562,416.425354
1451429111,1579.481689,2480.690673,384.031250,1715.823608,2189.689453,384.031250
1451429112,1391.089721,2030.196777,-127.968750,1449.952758,2431.755126,-113.871284
1451429114,1947.368652,2501.899658,387.184844,1413.109008,2591.769042,413.693023
1451429115,812.178039,3449.577636,128.031250,893.542968,3469.797363,128.031250
1451429115,380.936370,4283.968750,155.503524,468.606201,4205.459472,128.031250
1451429117,1794.659912,2171.030273,384.031250,1322.167480,2542.149169,384.031250
1451429117,1435.075561,2082.423828,-127.968750,1548.010131,2022.812011,-127.968750
1451429119,714.456604,4185.196289,128.031250,491.744293,3994.475585,100.491302
1451429119,650.807128,4190.881347,128.031250,778.356201,4150.794921,128.031250
1451429120,1643.846923,1307.971923,-135.968750,1833.291748,1433.169067,-135.968750
1451429121,898.174072,3410.920410,128.031250,924.545654,3803.904296,159.447402
1451429124,1352.205810,2112.037109,-127.968750,1426.343017,2231.329101,-127.968750
1451429125,663.602111,3273.853271,167.950012,792.883789,3332.200683,128.031250
1451429127,1587.863647,2492.025146,-127.968750,1171.783325,2577.980468,-127.968750
1451429128,994.071838,2489.142089,160.031250,1132.467285,2248.707275,138.841278
1451429129,1350.311035,1917.978393,128.031250,1035.252929,2162.423095,128.031250
1451429129,1336.542236,1906.960693,128.031250,1131.377685,2080.491210,128.031250
1451429130,1930.427246,3121.104003,167.649078,1536.554077,3263.652832,128.031250
1451429133,1387.336181,2020.377319,-127.968750,1346.459228,1991.828857,-127.968750
1451429137,-354.054748,4178.569335,128.031250,424.263153,4276.625976,128.031250
1451429137,1501.984252,2707.280029,-127.968750,1367.815429,2606.172851,-92.507812
